year,month,state_code,boys_total,girls_total,mother_age_20_24,mother_age_25_29,mother_age_30_34,mother_age_35_39,mother_age_40_plus,mother_age_under_20
1992,1,40.0,613,574,270,384,316,93,11,113
1992,1,41.0,2425,2340,1507,1339,814,283,44,778
1992,1,42.0,436,485,267,268,192,76,13,105
1992,1,43.0,3183,2986,1934,1646,1038,406,55,1090
1992,1,44.0,13437,12753,7750,7277,4799,1831,279,4254
1992,1,45.0,1503,1481,944,878,571,227,37,327
1992,1,46.0,336,308,172,201,147,55,8,61
1992,1,47.0,4095,3939,2093,2394,1806,745,111,885
1992,1,48.0,3256,3053,1621,1885,1398,628,104,673
1992,1,49.0,933,872,584,487,274,102,15,343
1992,1,50.0,2886,2749,1334,1774,1343,473,73,638
1992,1,51.0,265,256,159,150,95,41,4,72
1992,1,52.0,0,2,1,0,1,0,0,0
1992,1,53.0,2,2,0,1,2,1,0,0
1992,1,54.0,0,1,0,0,1,0,0,0
1992,1,55.0,5,6,3,5,3,0,0,0
1992,1,56.0,1,0,0,0,0,1,0,0
1992,1,57.0,127,132,70,86,54,13,5,31
1992,1,59.0,33,20,8,20,17,6,1,1
1992,2,1.0,2429,2363,1478,1346,801,271,30,866
1992,2,2.0,469,468,260,267,197,95,10,108
1992,2,3.0,2713,2671,1549,1518,1043,367,77,830
1992,2,4.0,1359,1222,837,705,369,121,29,520
1992,2,5.0,24413,23205,12378,13563,10629,4511,856,5681
1992,2,6.0,2102,2079,1070,1174,973,389,80,495
1992,2,7.0,1877,1856,675,1202,1026,443,66,321
1992,2,8.0,398,444,207,262,206,50,11,106
1992,2,9.0,470,431,249,225,162,83,23,159
1992,2,10.0,7435,7195,3835,4234,3173,1136,210,2042
1992,2,11.0,4307,4195,2534,2355,1579,522,83,1429
1992,2,12.0,838,767,443,457,340,175,24,166
1992,2,13.0,684,616,412,378,231,94,17,168
1992,2,14.0,7514,7163,3591,4313,3408,1244,188,1933
1992,2,15.0,3425,3001,1930,1887,1189,376,59,985
1992,2,16.0,1517,1460,787,974,671,190,32,323
1992,2,17.0,1585,1491,872,908,635,226,29,406
1992,2,18.0,2227,1965,1334,1203,683,217,38,717
1992,2,19.0,2830,2715,1726,1489,949,322,53,1006
1992,2,20.0,645,617,347,403,257,103,10,142
1992,2,21.0,3094,3059,1380,1872,1591,633,81,596
1992,2,22.0,3381,3300,1265,2084,1934,743,121,534
1992,2,23.0,5825,5579,3037,3488,2379,852,132,1516
1992,2,24.0,2586,2408,1094,1648,1338,415,72,427
1992,2,25.0,1658,1543,1100,766,470,160,17,688
1992,2,26.0,2989,2852,1662,1702,1185,388,55,849
1992,2,27.0,455,441,252,251,193,78,15,107
1992,2,28.0,958,872,496,573,411,125,24,201
1992,2,29.0,860,884,511,508,360,121,16,228
1992,2,30.0,599,605,264,384,356,100,22,78
1992,2,31.0,4800,4690,1854,2948,2636,1092,157,803
1992,2,32.0,1008,1053,587,537,390,140,31,376
1992,2,33.0,11518,10865,4938,6857,5756,2305,444,2083
1992,2,34.0,4150,3999,2521,2314,1444,503,56,1311
1992,2,35.0,359,332,195,245,154,47,8,42
1992,2,36.0,6527,6206,3535,3745,2558,928,119,1848
1992,2,37.0,1901,1876,1310,1003,597,211,31,625
1992,2,38.0,1664,1591,916,942,614,294,75,414
1992,2,39.0,6525,6249,3015,3977,3126,1150,185,1321
1992,2,40.0,583,557,285,370,249,112,15,109
1992,2,41.0,2159,2127,1352,1143,727,253,27,784
1992,2,42.0,420,429,232,303,155,57,10,92
1992,2,43.0,2906,2821,1806,1574,967,338,51,991
1992,2,44.0,12369,11916,7136,6781,4555,1572,272,3969
1992,2,45.0,1471,1379,900,840,539,205,40,326
1992,2,46.0,309,304,157,180,164,55,10,47
1992,2,47.0,3803,3693,1986,2246,1737,616,107,804
1992,2,48.0,3225,2955,1611,1824,1407,561,113,664
1992,2,49.0,902,781,565,463,275,87,13,280
1992,2,50.0,2755,2642,1312,1762,1270,423,66,564
1992,2,51.0,260,260,156,152,106,36,0,70
1992,2,52.0,1,2,0,2,0,1,0,0
1992,2,53.0,3,3,0,2,4,0,0,0
1992,2,55.0,5,4,0,3,2,3,0,1
1992,2,57.0,136,110,68,77,50,16,3,32
1992,2,59.0,9,22,3,8,14,3,2,1
1992,3,1.0,2616,2459,1556,1409,871,288,43,908
1992,3,2.0,518,497,296,283,225,86,22,103
1992,3,3.0,2928,2846,1613,1673,1106,445,74,863
1992,3,4.0,1383,1427,952,759,411,127,17,544
1992,3,5.0,26160,24967,13114,14529,11403,4988,968,6125
1992,3,6.0,2381,2221,1130,1299,1096,439,85,553
1992,3,7.0,2117,1935,734,1244,1253,446,55,320
1992,3,8.0,415,414,204,232,221,63,6,103
1992,3,9.0,473,429,260,210,166,90,23,153
1992,3,10.0,8198,7765,4295,4708,3384,1279,203,2094
1992,3,11.0,4733,4368,2679,2546,1748,552,103,1473
1992,3,12.0,858,743,398,462,392,161,30,158
1992,3,13.0,729,707,429,438,276,102,17,174
1992,3,14.0,8075,7582,3847,4636,3616,1310,214,2034
1992,3,15.0,3538,3290,1981,2120,1314,364,74,975
1992,3,16.0,1697,1580,899,1055,734,231,42,316
1992,3,17.0,1646,1611,895,957,711,247,49,398
1992,3,18.0,2306,2209,1438,1287,768,234,46,742
1992,3,19.0,2919,2688,1676,1532,983,334,47,1035
1992,3,20.0,702,643,362,434,307,94,12,136
1992,3,21.0,3382,3134,1410,2060,1673,611,115,647
1992,3,22.0,3912,3730,1365,2470,2230,860,126,591
1992,3,23.0,6257,6084,3203,3642,2770,880,119,1727
1992,3,24.0,2843,2708,1184,1839,1447,545,79,457
1992,3,25.0,1723,1588,1091,842,500,163,27,688
1992,3,26.0,3183,3028,1707,1800,1305,427,55,917
1992,3,27.0,519,519,282,312,220,94,12,118
1992,3,28.0,1004,916,474,634,442,142,31,197
1992,3,29.0,1010,927,538,571,400,133,24,271
1992,3,30.0,647,700,265,468,388,116,10,100
1992,3,31.0,5127,4972,1823,3083,3031,1156,186,820
1992,3,32.0,1191,1145,674,648,414,167,30,403
1992,3,33.0,12407,11966,5282,7557,6388,2505,481,2160
1992,3,34.0,4367,4146,2529,2443,1639,534,60,1308
1992,3,35.0,414,366,205,239,189,66,7,74
1992,3,36.0,7111,6630,3723,4121,2896,987,123,1891
1992,3,37.0,2034,1862,1306,1092,618,187,35,658
1992,3,38.0,1801,1728,903,1041,757,305,69,454
1992,3,39.0,7084,6687,3221,4341,3367,1197,184,1461
1992,3,40.0,648,605,296,400,304,110,15,128
1992,3,41.0,2339,2267,1411,1289,790,260,29,827
1992,3,42.0,485,469,275,306,176,67,8,122
1992,3,43.0,3107,2901,1837,1715,1042,354,40,1020
1992,3,44.0,13179,12624,7499,7165,5034,1762,280,4063
1992,3,45.0,1650,1607,982,1044,612,214,44,361
1992,3,46.0,327,349,162,192,172,69,14,67
1992,3,47.0,4181,4018,2124,2392,1902,725,110,946
1992,3,48.0,3551,3306,1748,2020,1588,668,115,718
1992,3,49.0,969,881,662,487,264,74,18,345
1992,3,50.0,3081,2791,1350,1918,1449,434,71,650
1992,3,51.0,301,257,157,154,101,50,9,87
1992,3,52.0,1,1,2,0,0,0,0,0
1992,3,53.0,1,2,0,0,0,3,0,0
1992,3,55.0,3,1,1,0,1,0,0,2
1992,3,57.0,129,146,95,75,69,14,5,17
1992,3,59.0,29,26,9,16,19,8,2,1
1992,4,1.0,2470,2416,1484,1412,806,259,36,889
1992,4,2.0,479,492,265,308,198,85,12,103
1992,4,3.0,2945,2718,1603,1594,1113,418,68,867
1992,4,4.0,1426,1358,902,776,412,134,18,542
1992,4,5.0,25395,24171,12518,14392,11081,4780,976,5819
1992,4,6.0,2481,2374,1179,1411,1169,458,65,573
1992,4,7.0,2025,2013,727,1268,1242,446,69,286
1992,4,8.0,446,436,213,288,205,54,11,111
1992,4,9.0,448,413,242,200,178,87,16,138
1992,4,10.0,7662,7293,3855,4364,3245,1244,225,2022
1992,4,11.0,4519,4413,2627,2447,1781,555,101,1421
1992,4,12.0,873,761,431,474,341,189,27,172
1992,4,13.0,755,717,444,436,292,105,13,182
1992,4,14.0,8046,7509,3812,4557,3784,1262,196,1944
1992,4,15.0,3482,3354,2038,2095,1311,415,58,919
1992,4,16.0,1630,1626,818,1093,773,215,25,332
1992,4,17.0,1623,1476,816,958,676,236,31,382
1992,4,18.0,2225,2043,1359,1197,719,227,38,728
1992,4,19.0,2805,2555,1642,1453,898,329,58,980
1992,4,20.0,697,647,342,428,303,96,25,150
1992,4,21.0,3291,3171,1446,1984,1710,636,92,594
1992,4,22.0,3753,3594,1314,2274,2230,870,137,522
1992,4,23.0,6234,5828,3122,3715,2627,996,122,1480
1992,4,24.0,2837,2766,1138,1894,1551,509,67,444
1992,4,25.0,1626,1607,1054,822,475,165,27,690
1992,4,26.0,3239,3142,1735,1881,1339,439,84,903
1992,4,27.0,541,471,271,301,206,87,10,137
1992,4,28.0,1024,1021,512,666,481,176,27,183
1992,4,29.0,942,951,515,601,390,128,19,240
1992,4,30.0,697,644,250,474,360,140,25,92
1992,4,31.0,5046,4887,1831,3023,2922,1165,205,787
1992,4,32.0,1194,1125,699,622,442,150,29,377
1992,4,33.0,12222,11639,4924,7442,6441,2516,444,2094
1992,4,34.0,4275,4051,2448,2355,1658,538,79,1248
1992,4,35.0,367,363,184,242,169,50,9,76
1992,4,36.0,6822,6509,3597,4052,2842,924,116,1800
1992,4,37.0,1969,1926,1303,1062,639,228,42,621
1992,4,38.0,1879,1855,988,1083,819,332,65,447
1992,4,39.0,6899,6722,3152,4264,3419,1227,154,1405
1992,4,40.0,623,606,261,394,324,102,27,121
1992,4,41.0,2295,2301,1332,1317,867,289,41,750
1992,4,42.0,474,494,272,326,188,70,9,103
1992,4,43.0,3006,2808,1776,1683,997,372,57,929
1992,4,44.0,13040,12331,7324,6959,4987,1777,278,4046
1992,4,45.0,1651,1521,941,989,656,223,43,320
1992,4,46.0,355,351,161,231,185,68,8,53
1992,4,47.0,4125,3786,2024,2321,1870,738,107,851
1992,4,48.0,3471,3240,1691,2000,1565,658,81,716
1992,4,49.0,915,901,654,464,301,89,20,288
1992,4,50.0,3148,2956,1393,2071,1499,496,53,592
1992,4,51.0,338,291,215,160,121,50,5,78
1992,4,52.0,0,1,0,0,1,0,0,0
1992,4,53.0,3,0,1,0,1,0,0,1
1992,4,55.0,5,5,2,4,2,1,0,1
1992,4,57.0,121,121,72,84,53,16,3,14
1992,4,59.0,20,22,6,13,12,10,1,0
1992,5,1.0,2561,2476,1626,1322,868,284,55,882
1992,5,2.0,553,491,286,303,226,104,17,108
1992,5,3.0,2928,2635,1590,1554,1107,419,61,832
1992,5,4.0,1481,1344,972,762,414,134,27,516
1992,5,5.0,25682,24714,12846,14513,11353,4904,955,5825
1992,5,6.0,2514,2350,1176,1327,1218,491,88,564
1992,5,7.0,2216,2014,725,1266,1362,487,60,330
1992,5,8.0,485,425,220,269,239,73,7,102
1992,5,9.0,462,469,267,236,175,90,18,145
1992,5,10.0,7820,7580,3997,4570,3370,1261,198,2004
1992,5,11.0,4621,4392,2707,2533,1723,596,84,1370
1992,5,12.0,873,787,470,466,376,158,25,165
1992,5,13.0,774,753,454,462,306,119,13,173
1992,5,14.0,8487,8107,3990,5006,3861,1416,214,2107
1992,5,15.0,3765,3544,2161,2187,1486,421,60,994
1992,5,16.0,1735,1614,879,1148,740,218,26,338
1992,5,17.0,1681,1591,942,1003,711,230,31,355
1992,5,18.0,2264,2124,1420,1258,708,255,34,713
1992,5,19.0,2873,2703,1719,1572,969,329,52,935
1992,5,20.0,718,670,375,415,355,98,17,128
1992,5,21.0,3365,3179,1427,2020,1688,665,105,639
1992,5,22.0,3948,3758,1325,2410,2356,907,143,565
1992,5,23.0,6559,6337,3254,4016,2943,929,161,1593
1992,5,24.0,3089,2850,1228,1991,1641,543,78,458
1992,5,25.0,1693,1639,1117,829,519,154,25,688
1992,5,26.0,3291,3221,1776,1980,1394,408,50,904
1992,5,27.0,532,533,296,316,233,85,12,123
1992,5,28.0,1011,1012,525,650,508,152,21,167
1992,5,29.0,1008,936,564,576,396,153,35,220
1992,5,30.0,730,683,280,496,395,134,27,81
1992,5,31.0,5283,5113,1898,3134,3196,1205,185,778
1992,5,32.0,1229,1184,695,654,451,185,44,384
1992,5,33.0,12705,12110,5196,7622,6800,2689,464,2044
1992,5,34.0,4478,4089,2584,2454,1703,533,65,1228
1992,5,35.0,396,369,194,268,183,54,7,59
1992,5,36.0,7024,6810,3822,4143,2885,1033,144,1807
1992,5,37.0,1980,1933,1259,1073,676,225,23,657
1992,5,38.0,1890,1806,1001,1060,801,318,55,461
1992,5,39.0,7428,6761,3264,4479,3588,1290,159,1409
1992,5,40.0,650,586,291,381,324,108,12,120
1992,5,41.0,2279,2227,1386,1289,822,298,38,673
1992,5,42.0,473,461,255,291,188,74,15,111
1992,5,43.0,3193,2980,1952,1755,1079,337,34,1016
1992,5,44.0,13025,12636,7597,7114,5018,1780,294,3858
1992,5,45.0,1680,1624,1059,960,653,256,51,325
1992,5,46.0,376,328,159,218,189,75,9,54
1992,5,47.0,4291,4011,2132,2414,2005,758,109,884
1992,5,48.0,3758,3584,1722,2188,1795,685,147,805
1992,5,49.0,1000,872,613,524,294,108,17,316
1992,5,50.0,3188,3056,1417,2100,1557,535,77,558
1992,5,51.0,336,285,211,164,117,42,7,80
1992,5,52.0,3,1,2,1,1,0,0,0
1992,5,53.0,2,2,0,1,2,1,0,0
1992,5,55.0,6,7,4,3,5,0,0,1
1992,5,56.0,0,1,0,0,0,1,0,0
1992,5,57.0,163,145,80,101,67,26,3,31
1992,5,59.0,29,29,9,23,14,11,0,1
1992,6,1.0,2617,2446,1650,1383,847,262,48,873
1992,6,2.0,467,466,236,262,222,98,19,96
1992,6,3.0,2813,2675,1592,1561,1093,417,57,768
1992,6,4.0,1408,1459,1006,748,410,137,16,550
1992,6,5.0,25180,24028,12568,14079,11039,4841,888,5793
1992,6,6.0,2405,2316,1183,1316,1137,489,65,531
1992,6,7.0,2111,1940,711,1307,1226,457,64,286
1992,6,8.0,461,466,225,304,225,66,11,96
1992,6,9.0,481,480,270,259,192,88,16,136
1992,6,10.0,8074,7597,4231,4516,3305,1308,202,2109
1992,6,11.0,4688,4429,2650,2554,1726,652,106,1429
1992,6,12.0,816,730,388,406,392,184,36,140
1992,6,13.0,787,712,457,439,295,110,13,185
1992,6,14.0,8141,7927,3875,4744,3857,1406,206,1980
1992,6,15.0,3609,3465,2195,2134,1303,432,49,961
1992,6,16.0,1605,1543,816,1049,736,229,29,289
1992,6,17.0,1593,1526,915,907,713,210,32,342
1992,6,18.0,2273,2140,1469,1215,774,237,31,687
1992,6,19.0,3002,2775,1783,1569,1041,361,54,969
1992,6,20.0,676,746,369,487,308,110,12,136
1992,6,21.0,3461,3098,1455,2045,1700,631,117,611
1992,6,22.0,3989,3698,1379,2404,2300,912,142,550
1992,6,23.0,6312,5840,3190,3772,2673,908,128,1481
1992,6,24.0,2806,2747,1115,1908,1486,545,59,440
1992,6,25.0,1742,1656,1133,853,506,164,33,709
1992,6,26.0,3340,3141,1774,1939,1381,438,62,887
1992,6,27.0,489,515,250,309,238,70,18,119
1992,6,28.0,1018,969,488,640,470,159,19,211
1992,6,29.0,991,941,575,597,379,145,25,211
1992,6,30.0,710,723,281,484,448,120,20,80
1992,6,31.0,5300,5024,1905,3112,3135,1199,178,795
1992,6,32.0,1184,1192,712,596,455,174,31,408
1992,6,33.0,12546,11872,5126,7549,6490,2651,461,2141
1992,6,34.0,4546,4190,2607,2403,1701,623,79,1323
1992,6,35.0,347,368,182,246,178,43,8,58
1992,6,36.0,6982,6627,3709,4098,2997,989,124,1692
1992,6,37.0,2005,1948,1379,1023,609,219,28,695
1992,6,38.0,1802,1816,974,986,825,324,66,443
1992,6,39.0,7093,6763,3228,4326,3454,1263,177,1408
1992,6,40.0,645,650,313,380,331,138,18,115
1992,6,41.0,2296,2224,1415,1288,828,271,53,665
1992,6,42.0,452,465,254,297,198,51,5,112
1992,6,43.0,3183,2900,1858,1656,1092,360,40,1077
1992,6,44.0,13384,13046,7880,7151,5141,1849,294,4115
1992,6,45.0,1694,1638,1054,966,701,252,54,305
1992,6,46.0,380,327,158,212,173,91,8,65
1992,6,47.0,4212,3955,2142,2412,1917,720,119,857
1992,6,48.0,3465,3346,1769,1999,1605,627,109,702
1992,6,49.0,947,892,642,488,293,90,19,307
1992,6,50.0,3173,2918,1405,1994,1575,474,73,570
1992,6,51.0,337,271,158,183,137,36,8,86
1992,6,52.0,0,1,0,1,0,0,0,0
1992,6,53.0,3,2,1,1,2,1,0,0
1992,6,54.0,0,1,0,0,0,1,0,0
1992,6,55.0,8,6,3,4,3,0,0,4
1992,6,56.0,0,1,0,1,0,0,0,0
1992,6,57.0,168,156,82,124,65,22,1,30
1992,6,59.0,33,25,13,16,18,8,3,0
1992,7,1.0,2866,2625,1785,1478,942,279,44,963
1992,7,2.0,544,514,286,280,253,99,23,117
1992,7,3.0,3059,2896,1681,1677,1171,472,80,874
1992,7,4.0,1648,1500,1115,831,440,148,24,590
1992,7,5.0,26340,25131,13404,14769,11341,4920,992,6045
1992,7,6.0,2413,2405,1201,1375,1114,473,71,584
1992,7,7.0,2186,2047,779,1286,1287,483,79,319
1992,7,8.0,476,432,214,281,213,70,9,121
1992,7,9.0,480,469,268,225,207,88,20,141
1992,7,10.0,8353,8203,4379,4858,3506,1400,193,2220
1992,7,11.0,5085,4775,3000,2663,1856,663,100,1578
1992,7,12.0,865,771,436,441,371,177,40,171
1992,7,13.0,838,748,486,463,294,116,26,201
1992,7,14.0,8780,8572,4252,5055,4119,1452,228,2246
1992,7,15.0,3821,3725,2269,2276,1418,487,70,1026
1992,7,16.0,1772,1650,961,1096,752,249,27,337
1992,7,17.0,1744,1641,943,1017,712,259,39,415
1992,7,18.0,2527,2322,1565,1345,833,269,45,792
1992,7,19.0,3156,2885,1874,1621,1026,385,47,1088
1992,7,20.0,714,721,372,468,319,123,22,131
1992,7,21.0,3476,3423,1501,2148,1803,659,117,671
1992,7,22.0,3955,3753,1404,2388,2286,893,155,582
1992,7,23.0,6692,6286,3384,3924,2816,964,152,1738
1992,7,24.0,3043,2818,1200,1905,1665,507,76,508
1992,7,25.0,1975,1848,1297,936,563,173,37,817
1992,7,26.0,3579,3206,1885,2024,1355,461,76,984
1992,7,27.0,513,475,277,287,208,94,11,111
1992,7,28.0,1047,971,502,655,465,181,18,197
1992,7,29.0,984,954,571,559,387,159,29,233
1992,7,30.0,743,748,270,486,432,170,15,118
1992,7,31.0,5548,5163,2006,3202,3165,1296,200,842
1992,7,32.0,1181,1252,710,669,449,171,28,406
1992,7,33.0,13035,12505,5518,7700,6690,2851,501,2280
1992,7,34.0,4612,4469,2794,2569,1720,558,83,1357
1992,7,35.0,394,383,206,252,175,61,6,77
1992,7,36.0,7432,7136,3968,4347,3097,1103,159,1894
1992,7,37.0,2238,2069,1458,1140,707,234,36,732
1992,7,38.0,1939,1792,968,1087,775,367,60,474
1992,7,39.0,7569,7174,3579,4463,3621,1330,181,1569
1992,7,40.0,686,660,284,440,335,127,23,137
1992,7,41.0,2611,2414,1622,1374,874,284,38,833
1992,7,42.0,469,477,268,312,199,63,13,91
1992,7,43.0,3391,3275,2109,1865,1151,401,58,1082
1992,7,44.0,14635,13905,8487,7771,5397,2004,326,4555
1992,7,45.0,1716,1567,1044,939,653,255,50,342
1992,7,46.0,357,303,167,204,156,68,18,47
1992,7,47.0,4389,4205,2239,2543,2013,737,125,937
1992,7,48.0,3689,3290,1793,2020,1647,662,118,739
1992,7,49.0,1067,934,713,509,316,107,17,339
1992,7,50.0,3302,3108,1479,2102,1560,510,73,686
1992,7,51.0,290,293,206,161,108,34,5,69
1992,7,52.0,1,0,0,1,0,0,0,0
1992,7,53.0,1,6,2,1,4,0,0,0
1992,7,54.0,1,0,1,0,0,0,0,0
1992,7,55.0,7,7,2,4,4,3,1,0
1992,7,56.0,1,0,0,1,0,0,0,0
1992,7,57.0,155,163,97,110,69,17,1,24
1992,7,59.0,17,26,3,12,13,12,0,3
1992,8,1.0,2812,2531,1713,1450,887,290,47,956
1992,8,2.0,534,471,287,285,211,102,22,98
1992,8,3.0,2986,3008,1735,1720,1130,420,59,930
1992,8,4.0,1554,1481,1118,790,414,134,22,557
1992,8,5.0,26268,25386,13384,14772,11323,5143,1037,5995
1992,8,6.0,2337,2197,1154,1279,1063,440,69,529
1992,8,7.0,2066,1998,711,1277,1191,472,85,328
1992,8,8.0,502,460,251,276,225,75,13,122
1992,8,9.0,450,445,252,228,181,74,11,149
1992,8,10.0,8469,8033,4427,4782,3437,1379,224,2253
1992,8,11.0,4808,4777,2843,2628,1763,612,100,1639
1992,8,12.0,841,794,455,449,342,169,40,180
1992,8,13.0,789,729,462,433,306,119,20,178
1992,8,14.0,8495,7933,3977,4749,3966,1461,220,2055
1992,8,15.0,3717,3522,2133,2165,1377,453,77,1034
1992,8,16.0,1719,1582,849,1088,763,238,31,332
1992,8,17.0,1657,1624,928,964,647,261,41,440
1992,8,18.0,2359,2269,1534,1251,734,266,53,790
1992,8,19.0,3107,2943,1961,1627,953,364,53,1092
1992,8,20.0,712,681,382,430,323,103,18,137
1992,8,21.0,3389,3291,1453,2023,1730,701,99,674
1992,8,22.0,3809,3513,1365,2218,2170,850,157,562
1992,8,23.0,6264,5933,3255,3597,2653,939,135,1618
1992,8,24.0,2975,2693,1227,1828,1557,514,103,439
1992,8,25.0,1940,1869,1277,971,533,198,22,808
1992,8,26.0,3400,3236,1882,1888,1333,486,60,987
1992,8,27.0,469,470,253,275,213,87,14,97
1992,8,28.0,1047,953,530,632,461,171,22,184
1992,8,29.0,1006,1006,615,580,393,143,25,256
1992,8,30.0,706,676,298,455,372,143,29,85
1992,8,31.0,5225,4990,1812,3110,3118,1183,178,814
1992,8,32.0,1243,1147,716,613,434,180,34,413
1992,8,33.0,12443,12094,5311,7422,6336,2734,509,2225
1992,8,34.0,4561,4316,2713,2442,1654,573,73,1422
1992,8,35.0,384,365,199,243,181,48,9,69
1992,8,36.0,7030,6806,3822,4076,2940,1040,149,1809
1992,8,37.0,2122,2008,1357,1093,676,233,36,735
1992,8,38.0,1817,1780,1010,1056,704,325,64,438
1992,8,39.0,7308,6919,3543,4338,3388,1278,189,1491
1992,8,40.0,616,596,273,355,309,129,21,125
1992,8,41.0,2495,2411,1551,1326,864,331,47,787
1992,8,42.0,497,458,294,269,201,70,9,112
1992,8,43.0,3139,3148,1989,1694,1080,417,62,1045
1992,8,44.0,14037,13836,8270,7543,5431,1954,320,4355
1992,8,45.0,1574,1565,965,914,620,232,61,347
1992,8,46.0,296,327,150,181,173,67,8,44
1992,8,47.0,4229,4069,2105,2488,1869,737,126,973
1992,8,48.0,3487,3329,1777,1971,1567,657,107,737
1992,8,49.0,965,968,658,531,297,102,18,327
1992,8,50.0,3094,2988,1481,1942,1489,514,79,577
1992,8,51.0,315,261,198,160,102,37,6,73
1992,8,52.0,4,2,0,3,2,1,0,0
1992,8,53.0,3,0,0,2,0,1,0,0
1992,8,54.0,0,2,1,0,1,0,0,0
1992,8,55.0,11,3,0,8,4,1,0,1
1992,8,56.0,1,1,0,1,1,0,0,0
1992,8,57.0,158,174,83,115,73,23,2,36
1992,8,59.0,30,28,8,19,16,9,4,2
1992,9,1.0,2832,2685,1693,1522,940,315,38,1009
1992,9,2.0,492,508,268,284,207,104,17,120
1992,9,3.0,3086,2964,1714,1667,1217,476,71,905
1992,9,4.0,1536,1505,1052,781,440,148,30,590
1992,9,5.0,26648,25331,13384,14941,11559,5099,937,6059
1992,9,6.0,2241,2224,1141,1210,1089,439,76,510
1992,9,7.0,1990,1957,716,1175,1179,496,81,300
1992,9,8.0,481,437,207,306,220,66,10,109
1992,9,9.0,499,410,236,214,194,101,25,139
1992,9,10.0,8544,8155,4481,4730,3651,1366,233,2238
1992,9,11.0,4834,4689,2841,2658,1765,628,78,1553
1992,9,12.0,901,850,461,504,402,188,21,175
1992,9,13.0,792,738,459,422,288,108,19,234
1992,9,14.0,8270,7829,4012,4641,3831,1396,227,1992
1992,9,15.0,3700,3469,2127,2146,1355,477,69,995
1992,9,16.0,1701,1601,891,1058,754,220,43,336
1992,9,17.0,1627,1579,903,957,665,246,41,394
1992,9,18.0,2353,2336,1480,1347,786,301,42,733
1992,9,19.0,3363,3138,1958,1757,1093,407,61,1225
1992,9,20.0,679,612,349,399,295,91,14,143
1992,9,21.0,3337,3255,1412,1990,1743,712,117,618
1992,9,22.0,3748,3567,1378,2244,2096,907,140,550
1992,9,23.0,6268,5777,3161,3506,2698,971,177,1532
1992,9,24.0,2927,2723,1186,1886,1496,562,70,450
1992,9,25.0,1928,1898,1325,933,495,197,32,844
1992,9,26.0,3456,3253,1897,1947,1332,487,82,964
1992,9,27.0,484,492,274,279,222,82,17,102
1992,9,28.0,977,920,470,631,420,156,33,187
1992,9,29.0,924,898,492,527,418,144,26,215
1992,9,30.0,654,696,289,430,384,151,18,78
1992,9,31.0,5165,4785,1722,3085,3036,1228,163,716
1992,9,32.0,1248,1154,687,626,448,190,44,407
1992,9,33.0,12257,11715,5146,7238,6303,2662,468,2155
1992,9,34.0,4490,4282,2678,2428,1646,565,94,1361
1992,9,35.0,405,374,188,239,187,65,12,88
1992,9,36.0,7201,6550,3747,3954,2892,1114,136,1908
1992,9,37.0,2088,2011,1381,1105,676,230,32,675
1992,9,38.0,1826,1625,963,962,743,335,51,397
1992,9,39.0,7221,6711,3366,4188,3457,1291,194,1436
1992,9,40.0,640,557,274,376,308,101,22,116
1992,9,41.0,2433,2319,1477,1310,822,318,34,791
1992,9,42.0,470,472,248,292,214,71,9,108
1992,9,43.0,3258,3132,1945,1789,1157,356,65,1078
1992,9,44.0,14365,13931,8413,7660,5410,2058,354,4401
1992,9,45.0,1587,1511,933,910,611,259,51,334
1992,9,46.0,306,309,160,176,139,62,15,63
1992,9,47.0,4293,3936,2075,2413,1911,784,116,930
1992,9,48.0,3408,3239,1738,1928,1556,632,125,668
1992,9,49.0,956,913,636,480,286,135,17,315
1992,9,50.0,3031,3026,1419,1958,1508,456,93,623
1992,9,51.0,292,287,183,164,109,56,6,61
1992,9,52.0,0,2,1,1,0,0,0,0
1992,9,53.0,1,2,0,1,1,1,0,0
1992,9,55.0,4,4,1,7,0,0,0,0
1992,9,56.0,0,1,1,0,0,0,0,0
1992,9,57.0,166,170,101,105,75,26,1,28
1992,9,59.0,29,29,15,17,17,6,1,2
1992,10,1.0,2817,2610,1677,1469,923,284,55,1019
1992,10,2.0,528,444,288,255,197,93,20,119
1992,10,3.0,3040,2835,1668,1558,1207,485,91,866
1992,10,4.0,1498,1430,955,732,460,152,26,603
1992,10,5.0,26241,24977,13325,14335,11391,5054,1004,6109
1992,10,6.0,2276,2253,1165,1193,1072,468,72,559
1992,10,7.0,2007,1873,737,1135,1133,485,70,320
1992,10,8.0,461,440,221,276,201,69,16,118
1992,10,9.0,438,452,246,209,172,91,23,149
1992,10,10.0,8795,8161,4478,4728,3667,1543,269,2271
1992,10,11.0,4941,4596,2819,2592,1783,686,90,1567
1992,10,12.0,870,856,444,516,397,173,30,166
